=== Epoch 1 ===
gen	avg	max	min	std
2	10816090.2778	44738313.6795	0.0000	15103865.7827
3	16110013.8655	46159904.7034	0.0000	16489881.9772
4	20087525.6005	57906871.3949	0.0000	19025184.9068
5	24606532.7627	57906871.3949	0.0000	20608720.6069
6	27315236.1900	53005428.4838	0.0000	20444013.7794
7	31516775.1608	53005428.4838	0.0000	19478356.0383
8	37243946.3701	57906871.3949	0.0000	16270199.5097
9	32924655.4941	62945394.4201	0.0000	21761835.1478
10	37798432.1077	62945394.4201	0.0000	20834941.6342
11	38340152.0531	62945394.4201	0.0000	21935073.4717
12	35960122.6067	62945394.4201	0.0000	24395781.5151
13	34117336.6711	62945394.4201	0.0000	26627833.8667
14	46046346.9895	62945394.4201	0.0000	22124550.6850
15	56396241.9753	62945394.4201	0.0000	11615221.8115
16	58493838.4780	62945394.4201	0.0000	12425106.8537
17	59915710.6281	62945394.4201	0.0000	12523821.6625
18	62659246.1164	62945394.4201	42441188.7276	2186359.0706
19	59798124.6991	62945394.4201	0.0000	13718630.6619
20	58101227.7945	62945394.4201	0.0000	16262675.9002
21	59288693.9797	62945394.4201	0.0000	13649201.6395
22	55964908.9054	62945394.4201	0.0000	19683126.0905
23	58703260.1530	62945394.4201	0.0000	15536806.6352
24	57710096.2647	62945394.4201	0.0000	17133246.7066
25	58450265.9013	62945394.4201	0.0000	15428545.0661
26	59518476.7371	62945394.4201	0.0000	13934944.1117
27	59707586.4874	62945394.4201	0.0000	12817255.1481
28	59740903.9317	62945394.4201	0.0000	13058041.8540
29	60292418.6735	66280264.0659	0.0000	12425673.3199
30	60122318.1941	66280264.0659	0.0000	13029104.6837
31	58945595.5662	66280264.0659	0.0000	15963234.1142
32	62159720.3882	66280264.0659	0.0000	11475839.1551
33	62590032.3622	66280264.0659	0.0000	13186192.6112
34	61486682.9495	66280264.0659	0.0000	16914570.7632
35	60862903.1872	66280264.0659	0.0000	17983859.1013
36	64262837.0212	66280264.0659	0.0000	10383172.4729
37	62420009.0405	66280264.0659	0.0000	14710010.8740
38	60645256.8880	66280264.0659	0.0000	18186641.1060
39	64000853.3224	66280264.0659	0.0000	11446371.0735
40	64832591.4077	66280264.0659	0.0000	9341078.9751
41	63456115.6713	66280264.0659	0.0000	12095658.1663
42	61072067.5435	77210376.0168	0.0000	17250803.2762
43	63496889.4102	77210376.0168	0.0000	11795309.7953
44	62858893.7501	77210376.0168	0.0000	15426648.9706
45	63396459.4171	77210376.0168	0.0000	16346706.3885
46	65587664.6363	77210376.0168	0.0000	14293645.4292
47	67094651.0108	77210376.0168	0.0000	16910180.0303
48	69219813.6561	77210376.0168	0.0000	20813458.9060
49	72711246.4425	77210376.0168	0.0000	17522599.2865
50	74391954.8708	77210376.0168	0.0000	12953251.0621
51	69489338.4151	77210376.0168	0.0000	23163112.8050
52	71966281.9470	77210376.0168	0.0000	18011533.7539
53	75545012.3597	77210376.0168	0.0000	9285569.0160
54	73537138.5081	77210376.0168	0.0000	14591993.5962
55	75884566.7681	77210376.0168	0.0000	9308763.2106
56	74121960.9761	77210376.0168	0.0000	15130081.9272
57	72620267.1666	77210376.0168	0.0000	17205239.1722
58	72577753.4558	77210376.0168	0.0000	18336448.3498
59	72162539.9277	77210376.0168	0.0000	18656201.6937
60	73307072.2696	77210376.0168	0.0000	16033122.2226
61	71549121.8002	77210376.0168	0.0000	19794741.9365
62	73851176.4064	77210376.0168	0.0000	15313585.2394
63	70985932.1497	77210376.0168	0.0000	20937965.0152
64	70378623.9124	77210376.0168	0.0000	21255877.7381
65	74506991.5728	77210376.0168	0.0000	13657142.4857
66	70436325.9284	77210376.0168	0.0000	21603119.9657
67	71247291.8298	77210376.0168	0.0000	19504641.4568
68	71450418.3578	77210376.0168	0.0000	19426216.2885
69	72868729.8269	77210376.0168	0.0000	17388805.9694
70	74121960.9761	77210376.0168	0.0000	15130081.9272
71	74294351.7180	77210376.0168	0.0000	13227912.2245
72	74992890.9418	77210376.0168	0.0000	11738900.3369
73	70889429.6665	81848998.8440	0.0000	20954626.7713
74	72832899.4240	81848998.8440	0.0000	15772247.0241
75	75008942.5519	81848998.8440	0.0000	13340135.4463
76	73912443.6980	81848998.8440	0.0000	16362223.9616
77	73247589.7398	81848998.8440	0.0000	20192358.8891
78	78760843.2194	81848998.8440	0.0000	12709514.9669
79	77968138.9379	81848998.8440	0.0000	16257057.6719
80	75503385.9267	81848998.8440	0.0000	21602070.4624
81	79034710.0544	81848998.8440	0.0000	14350353.0210
82	78803838.0286	81848998.8440	0.0000	15049195.4547
83	78575038.8903	81848998.8440	0.0000	16039062.6500
84	77479931.4166	81848998.8440	0.0000	17986825.8377
85	79630837.8564	81848998.8440	0.0000	12133763.1000
86	78940793.0363	81848998.8440	0.0000	14595104.3721
87	80212018.8671	81848998.8440	0.0000	11458859.8382
88	79393528.8787	81848998.8440	0.0000	13962393.2620
89	76119837.4561	81848998.8440	0.0000	20070464.2145
90	77595904.4619	81848998.8440	0.0000	17042984.2307
91	75594896.1422	81848998.8440	0.0000	20644638.3059
92	76914714.7485	81848998.8440	0.0000	18679191.5240
93	77617438.2506	81848998.8440	0.0000	16905445.7413
94	74675186.5581	81848998.8440	0.0000	22883427.0414
95	78407904.3616	81848998.8440	0.0000	16062030.5152
96	75363540.1572	81848998.8440	0.0000	21341669.7544
97	75421910.8044	81848998.8440	0.0000	21153406.7269
98	79026545.7617	81848998.8440	0.0000	14369383.3468
99	77290781.3701	81848998.8440	0.0000	17953993.2234
=== Epoch 1 ===
gen	avg	max	min	std
0	0.0000	0.0000	0.0000	0.0000
1	0.0000	0.0000	0.0000	0.0000
2	0.0000	0.0000	0.0000	0.0000
3	0.0000	0.0000	0.0000	0.0000
4	0.0000	0.0000	0.0000	0.0000
5	0.0000	0.0000	0.0000	0.0000
6	0.0000	0.0000	0.0000	0.0000
7	0.0000	0.0000	0.0000	0.0000
8	0.0000	0.0000	0.0000	0.0000
9	0.0000	0.0000	0.0000	0.0000
=== Epoch 2 ===
gen	avg	max	min	std
0	0.0000	0.0000	0.0000	0.0000
1	0.0000	0.0000	0.0000	0.0000
2	0.0000	0.0000	0.0000	0.0000
3	0.0000	0.0000	0.0000	0.0000
4	0.0000	0.0000	0.0000	0.0000
5	0.0000	0.0000	0.0000	0.0000
6	0.0000	0.0000	0.0000	0.0000
7	0.0000	0.0000	0.0000	0.0000
8	0.0000	0.0000	0.0000	0.0000
9	0.0000	0.0000	0.0000	0.0000
=== Epoch 3 ===
gen	avg	max	min	std
0	0.0000	0.0000	0.0000	0.0000
1	0.0000	0.0000	0.0000	0.0000
2	0.0000	0.0000	0.0000	0.0000
3	0.0000	0.0000	0.0000	0.0000
4	0.0000	0.0000	0.0000	0.0000
5	0.0000	0.0000	0.0000	0.0000
6	0.0000	0.0000	0.0000	0.0000
7	0.0000	0.0000	0.0000	0.0000
8	0.0000	0.0000	0.0000	0.0000
9	0.0000	0.0000	0.0000	0.0000
=== Epoch 1 ===
gen	avg	max	min	std
0	0.0000	0.0000	0.0000	0.0000
1	0.0000	0.0000	0.0000	0.0000
2	0.0000	0.0000	0.0000	0.0000
3	0.0000	0.0000	0.0000	0.0000
4	0.0000	0.0000	0.0000	0.0000
5	0.0000	0.0000	0.0000	0.0000
6	0.0000	0.0000	0.0000	0.0000
7	0.0000	0.0000	0.0000	0.0000
8	0.0000	0.0000	0.0000	0.0000
9	0.0000	0.0000	0.0000	0.0000
=== Epoch 2 ===
gen	avg	max	min	std
0	0.0000	0.0000	0.0000	0.0000
1	0.0000	0.0000	0.0000	0.0000
2	0.0000	0.0000	0.0000	0.0000
3	0.0000	0.0000	0.0000	0.0000
4	0.0000	0.0000	0.0000	0.0000
5	0.0000	0.0000	0.0000	0.0000
6	0.0000	0.0000	0.0000	0.0000
7	0.0000	0.0000	0.0000	0.0000
8	0.0000	0.0000	0.0000	0.0000
9	0.0000	0.0000	0.0000	0.0000
=== Epoch 3 ===
gen	avg	max	min	std
0	0.0000	0.0000	0.0000	0.0000
1	0.0000	0.0000	0.0000	0.0000
2	0.0000	0.0000	0.0000	0.0000
3	0.0000	0.0000	0.0000	0.0000
4	0.0000	0.0000	0.0000	0.0000
5	0.0000	0.0000	0.0000	0.0000
6	0.0000	0.0000	0.0000	0.0000
7	0.0000	0.0000	0.0000	0.0000
8	0.0000	0.0000	0.0000	0.0000
9	0.0000	0.0000	0.0000	0.0000
=== Epoch 1 ===
gen	avg	max	min	std
0	0.0000	0.0000	0.0000	0.0000
1	313947.0343	7976101.4757	0.0000	1538231.2113
2	938038.6275	7976101.4757	0.0000	2540531.9551
3	2149949.3856	33971538.0891	0.0000	5525083.3247
4	4039611.6311	33971538.0891	0.0000	7273556.6685
5	4299656.8439	15821079.4119	0.0000	4499428.2647
6	6889275.9907	15901836.2528	0.0000	4614539.4043
7	8988485.1152	16556681.4079	0.0000	4863763.8142
8	11653045.0524	16556681.4079	0.0000	4370887.9658
9	13279092.7324	16556681.4079	0.0000	4735747.3868
10	12569043.5653	16556681.4079	0.0000	6236230.3216
11	13395171.5269	17350733.7206	0.0000	6082363.6309
12	15786597.8645	17469772.8885	0.0000	3377695.1617
13	15564199.5388	17350733.7206	0.0000	3941470.1860
14	15232146.8952	16556681.4079	0.0000	4491715.0693
15	15505550.3083	32461100.6468	0.0000	5097437.3672
16	16282189.4196	47102677.3671	0.0000	8375029.7053
17	17918804.4611	47102677.3671	0.0000	10509592.4453
18	24956727.7823	64178892.7483	0.0000	16781153.9413
19	34552905.1240	64178892.7483	0.0000	16522352.4836
