=== Epoch 1 ===
gen	avg	max	min	std
12	54636007.6675	69797684.5291	2149912.3750	10510373.8827
13	55144878.7976	73562859.1079	2803989.0522	15043951.6770
14	55458661.5052	73674433.3533	3626884.8820	17561194.8912
15	51564285.8400	73674433.3533	3015147.9103	22602804.2541
16	61248286.9753	90263191.8288	8999699.5186	16197074.6592
17	64154110.3265	90263191.8288	1966335.8473	16588693.4076
18	68919031.5617	90547566.9997	3409571.7044	18635077.1365
19	64832108.9840	90263191.8288	2900396.9915	27562206.0614
20	71141065.4065	94447761.6214	4982044.6786	24164196.5733
21	76234235.5687	94447761.6214	2430309.0637	29020327.3414
22	76546641.5242	94447761.6214	2136874.8362	28931879.7516
23	76457205.0278	94447761.6214	4293380.8457	29287467.2284
24	72138002.1853	94447761.6214	2922481.8452	31049933.5305
25	82372416.0357	94447761.6214	1451864.5106	29005891.0221
26	74525599.9582	94447761.6214	1869915.8962	31140847.2809
27	80136941.1891	94447761.6214	5084065.1250	28414609.5651
28	76963326.2695	94447761.6214	2072632.8641	30986072.9186
29	83159636.7614	98781266.2337	7088241.2926	25053631.7997
30	78862896.9004	98781266.2337	1929486.0246	28674928.7449
31	78797462.0113	98781266.2337	2500844.8006	32002317.4616
32	80269447.8658	98781266.2337	5998313.8395	31928977.2817
33	87608718.6271	98781266.2337	6223416.3350	26079035.5585
34	80767439.8847	98781266.2337	4429126.1820	32793316.2648
35	81956599.9548	142015774.9496	2074409.0305	33181593.9683
36	87469423.1012	142015774.9496	1271386.4232	32036925.1716
37	87140543.8830	142015774.9496	3417983.1233	35124765.8007
38	94147874.1071	142015774.9496	4539983.6333	36702656.4586
39	100896848.1287	152941630.4719	3463854.4040	45092301.8531
40	104034919.0157	152941630.4719	2341108.2929	50653049.9572
41	114576104.2666	152941630.4719	5970267.9076	51357278.9381
42	130080759.5516	152941630.4719	7735570.9286	39482683.2721
43	119424596.4216	152941630.4719	1222381.1785	50855417.0550
44	121570238.9889	160857620.3640	2015282.4022	55769777.8661
45	132570397.8729	160857620.3640	10579609.7257	45082863.1521
46	118756381.8389	160857620.3640	3325132.4872	56683160.9448
47	131582218.9502	160857620.3640	6329701.3672	46676635.9189
48	119500803.6511	160857620.3640	1697217.2780	59066989.7492
49	124394045.0917	160857620.3640	2120013.2564	58899779.3015
=== Epoch 1 ===
gen	avg	max	min	std
0	12373845.9913	35350198.1015	4355856.3059	8195000.1505
1	16985428.1865	35165205.3429	3318661.6926	9477142.2022
2	24367115.2897	36704430.9386	4206334.9587	9947086.6097
3	29925124.6963	39125159.3690	14639505.2807	6900177.9280
4	32334069.0137	39125159.3690	6765572.8859	6958836.4616
5	33592291.4107	43526759.8294	13760438.2431	6316445.4323
6	36067571.9775	47860469.8585	10602394.5151	6545805.8773
7	34509206.4054	78505814.7555	4533564.6072	13844540.7332
8	37514329.7913	69085854.8320	10185155.6072	12425720.7221
9	42665749.7468	88820183.1599	15056009.5067	12196042.2086
10	45678901.6186	88820183.1599	9387895.6004	11318999.1244
11	47980489.6823	88820183.1599	3912692.2365	16319027.5486
12	47201413.9764	88820183.1599	3910688.6694	20942777.4134
13	53298931.5779	88820183.1599	2866098.2357	25827042.1917
14	62170981.2964	88820183.1599	4633247.9607	25849783.4297
15	70189669.3597	88820183.1599	8142436.8396	27642839.3349
16	77010503.6155	88820183.1599	1515090.6753	22489704.0700
17	75804973.3067	88820183.1599	4728420.1975	26454695.4002
18	77137515.1513	88820183.1599	5481401.3450	24237932.0529
19	80809098.9145	88820183.1599	9081641.1537	20797428.8830
20	76375132.4065	88820183.1599	6119225.8106	23885282.7198
21	74109896.1475	88820183.1599	3280025.7758	25364009.4764
22	72945019.8960	88820183.1599	4730060.0077	27284491.0543
23	74665464.3118	88820183.1599	6144943.6120	26838424.9011
24	77742984.6414	88820183.1599	2924588.0193	23430168.8071
25	76480488.5690	88820183.1599	6494698.6183	24886071.0102
26	80797263.6119	90982299.7235	6120912.3538	20108242.5250
27	74501211.9924	90982299.7235	3883688.6989	28207232.6679
28	78558598.4513	90982299.7235	8311592.8303	24841690.4852
29	82237655.3948	90982299.7235	13138147.7361	18770441.8251
30	72018527.2476	90982299.7235	5603444.4452	32170953.0126
31	77827545.1095	90982299.7235	3462613.3423	25916167.0601
32	81242421.9240	90982299.7235	7360260.9844	24150529.1239
33	75912507.8524	90982299.7235	5884302.4868	26990116.3512
34	77201326.4885	90982299.7235	8469212.7069	24797726.6430
35	72032065.1265	90982299.7235	6229049.3509	31723388.4716
36	79871778.1388	90982299.7235	2142427.0864	25875876.7701
