=== Cenário B ===
gen	avg	max	min	std
66	6183831.6264	7073028.1474	0.0000	2296841.1906
67	5943498.0977	7081701.6175	0.0000	2557096.5014
68	5774316.4462	7081701.6175	0.0000	2668129.5197
69	6187711.8972	7081701.6175	0.0000	2300963.3606
70	5895366.8418	7095829.9281	0.0000	2589848.3296
71	6032307.2100	7095829.9281	0.0000	2486846.0497
72	5934614.4562	7095829.9281	0.0000	2549943.9692
73	5888743.8911	7095829.9281	0.0000	2600408.0196
74	6066116.8940	7095829.9281	0.0000	2435480.2362
75	6124676.5626	7095829.9281	0.0000	2411385.3369
76	6188319.3403	7095829.9281	0.0000	2324724.0286
77	6065521.8600	7095829.9281	0.0000	2470103.7262
78	5949587.4972	7095829.9281	0.0000	2569500.2652
79	6049080.8171	7095829.9281	0.0000	2496337.9214
80	6103171.3279	7095829.9281	0.0000	2431292.6133
81	6049619.2928	7102444.8845	0.0000	2487013.0676
82	6027711.0070	7102444.8845	0.0000	2507189.1933
83	5957952.0772	7102919.3729	0.0000	2569973.9151
84	6008827.9162	7102919.3729	0.0000	2529169.9089
85	6028090.2939	7102919.3729	0.0000	2500765.1714
86	5910724.9521	7109534.3294	0.0000	2615423.3550
87	5867772.9017	7109534.3294	0.0000	2627509.8835
88	5898658.2707	7109534.3294	0.0000	2632330.6978
89	5935816.2695	7184491.1722	0.0000	2608158.5443
90	6076747.1140	7184491.1722	0.0000	2468424.8898
91	6127712.6106	7184491.1722	0.0000	2408562.4556
92	5782330.9881	7184491.1722	0.0000	2748929.9104
93	6010873.0852	7259210.8164	0.0000	2547502.7431
94	6108089.6845	7259210.8164	0.0000	2477827.9236
95	6137669.2037	7259210.8164	0.0000	2488533.8663
96	6126057.1831	7259210.8164	0.0000	2528049.9406
97	6164520.7279	7268399.0826	0.0000	2495545.7055
98	6087840.4692	7315931.4905	0.0000	2617622.4484
99	5843342.3705	7326810.6224	0.0000	2831349.0536
100	6071859.0774	7326810.6224	0.0000	2666545.2600
101	6328716.8200	7326810.6224	0.0000	2406104.8436
102	6089762.5765	7395105.8867	0.0000	2659467.3920
103	6341509.2311	7528257.4037	0.0000	2423083.8559
104	5927993.1940	7644592.7371	0.0000	2814757.5061
105	6373847.0108	7644592.7371	0.0000	2472223.0764
106	6086691.7295	7644592.7371	0.0000	2808292.1917
107	6403364.1490	7644592.7371	0.0000	2638535.0867
108	6228131.9958	7648768.4035	0.0000	2878188.6609
109	6596229.4715	7648768.4035	0.0000	2582513.4688
110	6519678.1318	7648768.4035	0.0000	2674867.2020
111	6475880.4884	7648768.4035	0.0000	2722572.7020
112	6181505.2151	7648768.4035	0.0000	2962150.0885
113	6400960.3086	7648768.4035	0.0000	2786076.2663
114	6311930.8582	7648768.4035	0.0000	2836646.7704
115	6555866.9921	7648768.4035	0.0000	2651132.9195
